folioviv,ubica_geo,clase_hog,tam_loc,est_socio,educa_jefe,sexo_jefe,edad_jefe,tot_integ,hombres,mujeres,mayores,menores,ing_cor,ingtrab,gasto_mon,alimentos,educa_espa,salud,transporte
0762614714,7084,1,4,2,3,1,42,1,1,0,1,0,19632.27,0.0,16944.45,10639.12,0.0,105.64,450.0
0762614715,7084,1,4,2,10,1,30,1,1,0,1,0,59831.0,59508.19,41289.82,14014.07,601.08,1046.73,11753.74
0762614716,7084,2,4,2,4,1,57,2,1,1,2,0,14948.65,10573.76,17662.33,8646.28,0.0,826.61,6299.97
0762614717,7084,1,4,2,3,1,74,1,1,0,1,0,14078.75,0.0,6996.41,3638.45,0.0,210.32,0.0
0762614919,7084,2,4,2,6,1,61,3,2,1,3,0,61878.94,0.0,43829.83,27449.7,0.0,5135.84,2937.09
0762614920,7084,2,4,2,9,1,46,4,2,2,4,0,58883.45,40345.43,69484.83,14914.14,4603.18,1369.55,8546.15
0762614921,7084,2,4,2,6,2,31,3,2,1,2,1,43132.94,12913.04,10346.16,4345.62,2758.06,0.0,0.0
0762614922,7084,2,4,2,10,1,42,2,2,0,2,0,29517.45,22499.99,23872.64,12458.42,708.44,489.13,7394.91
0762614923,7084,2,4,2,6,1,39,4,3,1,4,0,62133.27,43874.99,32920.23,13101.28,10938.07,293.47,3537.19
0762614924,7084,3,4,2,6,2,50,5,2,3,3,2,85785.43,34239.13,84790.8,42916.87,5333.09,6515.18,3098.03
0762615201,7089,2,4,1,6,1,51,3,1,2,3,0,22404.27,16318.68,16858.87,7431.37,582.21,19.56,6094.81
0762615203,7089,2,4,1,6,1,45,2,1,1,2,0,19118.05,16214.83,31844.59,23341.93,0.0,1203.25,2766.34
0762615204,7089,3,4,1,1,1,85,6,2,4,4,2,54906.31,14137.91,55860.41,26228.38,5934.06,10403.77,4824.18
0762615205,7089,3,4,1,1,1,86,3,2,1,3,0,26254.48,12998.56,10725.61,7071.37,29.67,124.22,0.0
0762615206,7089,2,4,1,6,1,52,2,1,1,2,0,46027.92,37898.9,16549.68,6531.38,0.0,831.52,3314.64
0762615407,7089,2,4,1,6,1,38,4,2,2,4,0,24948.78,12717.39,25683.82,13306.98,7034.49,3130.42,435.48
0762615408,7089,3,4,1,3,1,61,3,1,2,3,0,23908.9,6394.89,31110.64,22332.69,0.0,2054.34,3214.27
0762615409,7089,2,4,1,3,1,82,2,1,1,2,0,28191.23,0.0,37537.19,30484.05,0.0,0.0,5014.26
0762615410,7089,2,4,1,6,1,33,4,2,2,2,2,19778.21,16874.99,32148.91,23001.12,2645.32,904.86,2494.26
0762615411,7089,3,4,1,1,1,51,8,4,4,6,2,30372.78,27469.56,21964.1,14245.5,810.0,2838.88,0.0
0762615412,7089,3,4,1,1,1,77,3,1,2,3,0,29427.62,7043.47,24605.78,18456.22,1881.26,0.0,2965.81
0762615713,7089,3,4,1,3,2,70,2,1,1,2,0,14432.44,194.75,24034.83,14219.84,0.0,839.33,2215.7
0762615714,7089,2,4,1,3,1,86,2,1,1,2,0,37622.93,0.0,18118.78,9359.91,117.04,99.78,2078.56
0762615715,7089,1,4,1,3,2,74,1,0,1,1,0,27289.77,0.0,15089.54,10337.04,0.0,978.25,0.0
0762615716,7089,3,4,1,3,2,78,5,1,4,4,1,69959.0,56065.57,27763.43,12149.84,86.5,221.07,1714.28
0762615717,7089,2,4,1,6,2,41,4,2,2,4,0,48689.99,38829.83,19670.25,11075.88,410.86,322.82,3479.98
0762615718,7089,2,4,1,6,1,39,5,3,2,4,1,28976.04,24205.55,23255.23,12445.57,1373.47,0.0,5048.52
0762615919,7089,3,4,1,6,1,44,3,1,2,3,0,107643.38,72489.11,57872.61,7469.9,421.91,166.3,8108.54
0762615920,7089,2,4,1,3,1,93,2,1,1,2,0,28258.6,6295.09,21936.27,19452.69,0.0,244.56,0.0
0762615921,7089,2,4,1,6,1,52,8,5,3,4,4,38266.8,29116.92,70238.02,37851.0,6837.64,1315.73,13811.61
0762615922,7089,3,4,1,6,1,33,4,2,2,3,1,61088.94,52331.94,37691.3,21252.66,1309.82,1663.01,2884.12
0762615923,7089,2,4,1,3,2,45,2,0,2,2,0,46337.99,17608.69,37440.82,13641.28,1173.91,303.25,11999.79
0762615924,7089,3,4,1,8,2,28,6,3,3,3,3,44364.11,44364.11,40806.76,13512.75,1324.11,146.73,11125.54
0762616019,7090,2,4,1,3,2,33,4,2,2,2,2,10128.64,1355.86,5772.32,2622.79,232.25,782.6,0.0
0762616020,7090,2,4,1,3,1,47,3,1,2,3,0,27772.56,20467.17,15937.87,9102.71,1567.1,929.33,2014.27
0762616021,7090,2,4,1,8,1,22,2,1,1,2,0,20511.91,17608.69,11932.77,5361.35,0.0,1027.15,1470.96
0762616022,7090,3,4,1,1,1,73,4,1,3,3,1,32174.72,10195.43,23252.26,8498.48,0.0,1467.39,9365.19
0762616023,7090,1,4,1,3,2,77,1,0,1,1,0,9696.55,1247.27,7257.1,4075.65,0.0,782.6,0.0
0762616024,7090,3,4,1,4,2,43,5,0,5,3,2,35975.26,789.44,22596.47,5464.21,978.26,3717.38,2270.88
0762616301,7090,2,4,1,6,1,42,5,3,2,3,2,22654.64,13887.86,9752.53,4319.94,1074.18,757.16,890.32
0762616302,7090,2,4,1,3,1,25,3,2,1,2,1,9823.42,6920.2,9579.38,7675.6,55.15,0.0,300.0
0762616303,7090,2,4,1,4,1,53,2,1,1,2,0,20679.19,17775.97,23382.1,19092.65,0.0,489.12,2141.43
0762616304,7090,2,4,1,3,2,62,2,1,1,2,0,65394.96,41764.86,14041.02,7675.66,0.0,0.0,835.7
0762616305,7090,2,4,1,8,2,37,3,2,1,1,2,13829.91,1129.89,13979.79,10182.68,0.0,0.0,480.0
0762616306,7090,3,4,1,4,2,34,6,4,2,4,2,17806.98,10501.59,14849.43,10041.31,0.0,0.0,1371.42
0762616607,7090,1,4,1,8,2,26,1,0,1,1,0,32077.85,17333.59,15674.67,6518.46,0.0,83.15,600.0
0762616608,7090,3,4,1,6,1,67,2,2,0,2,0,27771.67,13825.56,22936.96,13551.28,0.0,782.6,1285.71
0762616609,7090,3,4,1,3,1,71,3,2,1,2,1,11481.61,1079.99,44081.13,28311.29,1990.56,635.86,3171.42
0762616610,7090,2,4,1,3,1,87,3,2,1,3,0,36135.22,21331.96,21737.59,7791.36,0.0,821.73,3685.7
0762616611,7090,2,4,1,4,1,51,5,3,2,3,2,50996.03,42094.41,37761.33,16816.98,4667.15,880.42,1628.57
0762616612,7090,3,4,1,3,1,54,9,3,6,7,2,60136.66,45308.82,38745.37,14451.26,6267.49,929.33,0.0
0762616813,7090,2,4,1,6,1,24,2,1,1,2,0,39317.3,31101.62,12109.67,4782.78,0.0,0.0,450.0
0762616814,7090,2,4,1,3,1,63,3,1,2,3,0,27713.1,23213.1,30697.93,16574.95,0.0,0.0,4328.55
0762616815,7090,2,4,1,6,1,29,3,1,2,2,1,36256.49,31075.07,10643.41,5901.36,45.0,978.26,0.0
0762616816,7090,2,4,1,1,1,50,3,2,1,3,0,36125.88,28684.9,30785.03,5489.92,1410.0,0.0,9000.0
0762616817,7090,2,4,1,3,1,47,3,1,2,3,0,40260.4,38803.26,16427.79,8447.05,0.0,0.0,2250.0
0762616818,7090,2,4,1,4,1,59,2,1,1,2,0,11718.67,11118.67,17887.48,9835.62,0.0,1027.17,4971.4
0762617201,7093,2,4,1,6,1,40,7,4,3,7,0,31146.39,19134.39,17040.19,11802.7,1515.46,63.58,2212.79
0762617202,7093,2,4,1,3,2,42,2,0,2,1,1,19111.14,3489.22,7240.52,4757.07,0.0,0.0,788.01
0762617203,7093,2,4,1,4,1,35,3,1,2,2,1,22477.63,16297.91,15917.48,8537.07,98.9,156.51,1750.21
0762617204,7093,2,4,1,6,2,22,3,1,2,1,2,19616.41,480.65,8321.67,4692.8,0.0,39.13,595.16
0762617205,7093,2,4,1,4,1,30,6,3,3,3,3,33236.95,29912.61,16545.61,7855.61,870.96,0.0,1285.7
0762617206,7093,2,4,1,8,1,31,5,2,3,2,3,31328.61,25367.12,16673.04,6737.08,897.0,0.0,5516.12
0762617507,7093,3,4,1,3,1,53,7,4,3,4,3,20600.33,13468.19,10456.28,3947.1,1045.16,0.0,0.0
0762617508,7093,2,4,1,4,1,45,5,3,2,4,1,20405.39,10442.92,9818.9,4602.79,1199.01,0.0,1190.31
0762617509,7093,1,4,1,1,2,70,1,0,1,1,0,10898.8,0.0,11446.65,8254.23,0.0,0.0,771.42
0762617510,7093,3,4,1,4,1,43,9,3,6,6,3,37798.47,16706.24,78931.76,20892.8,6781.53,215.21,35559.98
0762617511,7093,2,4,1,4,2,34,3,0,3,1,2,19344.96,4108.69,9275.56,2571.37,783.86,215.21,3085.68
0762617512,7093,3,4,1,4,1,36,5,2,3,4,1,30764.2,17808.26,9567.6,6544.22,299.02,0.0,29.03
0762617713,7093,2,4,1,4,2,46,5,3,2,4,1,16091.65,6577.37,43946.01,29082.74,600.0,0.0,6814.27
0762617714,7093,2,4,1,4,2,32,3,1,2,1,2,17014.52,0.0,19732.89,7148.51,885.24,2969.02,840.0
0762617715,7093,2,4,1,6,2,29,3,1,2,1,2,29437.36,1979.99,26113.2,13088.49,600.0,92.92,4607.14
0762617716,7093,2,4,1,4,1,55,4,1,3,4,0,31092.18,28092.18,17273.86,6518.52,990.0,47.92,7671.42
0762617717,7093,3,4,1,6,1,61,5,2,3,4,1,72683.57,66983.59,28227.04,7919.95,750.0,293.47,7028.56
0762617718,7093,2,4,1,4,1,50,4,1,3,4,0,28493.24,24807.53,31273.5,12767.02,0.0,449.99,7372.12
0762617919,7093,2,4,1,4,1,58,2,1,1,2,0,20580.78,14086.94,6968.02,3587.11,1451.61,503.79,0.0
0762617920,7093,2,4,1,5,1,27,5,2,3,2,3,17932.81,15237.38,13236.78,4229.94,0.0,44.99,899.99
0762617921,7093,2,4,1,1,1,75,2,1,1,2,0,20080.46,14086.94,10240.03,7109.94,0.0,215.21,624.18
0762617922,7093,2,4,1,6,1,41,5,3,2,2,3,9721.82,8270.21,8208.75,2262.81,870.96,29.34,1746.62
0762617923,7093,2,4,1,4,1,60,3,1,2,3,0,19292.55,13993.03,13790.41,4615.69,0.0,136.94,2073.73
0762617924,7093,2,4,1,1,2,33,4,1,3,1,3,13181.93,7328.15,14892.74,9334.21,1500.0,1105.42,600.0
0762618019,7093,3,4,1,3,1,50,7,3,4,6,1,51697.62,45891.17,19483.4,7495.62,0.0,35.21,7877.41
0762618020,7093,2,4,1,4,1,45,2,1,1,2,0,41166.98,33701.55,42749.61,16469.89,290.32,415.74,14075.73
0762618021,7093,3,4,1,1,1,52,4,2,2,4,0,39991.09,35217.38,10054.8,5862.83,0.0,185.86,1542.84
0762618022,7093,2,4,1,3,1,44,7,5,2,5,2,32274.96,29952.38,26519.01,11468.44,484.39,88.04,8115.45
0762618023,7093,2,4,1,4,1,20,3,1,2,2,1,20609.73,17706.51,17247.67,9861.3,319.66,20.54,3919.35
0762618024,7093,2,4,1,3,1,42,8,3,5,5,3,41557.45,39255.62,19011.9,9578.45,48.91,23.47,771.42
0762618401,7093,3,4,1,1,1,87,4,3,1,4,0,27158.56,17192.93,30264.34,20905.58,1219.35,514.56,5802.26
0762618402,7093,2,4,1,4,1,49,4,1,3,2,2,38590.88,32784.43,17774.09,7585.63,1560.16,48.91,4068.38
0762618403,7093,3,4,1,4,1,54,7,5,2,4,3,40633.23,26298.57,38055.81,23991.35,2661.81,97.82,900.0
0762618404,7093,2,4,1,3,1,65,2,1,1,2,0,32009.15,5659.23,40389.53,12432.78,0.0,25351.61,495.75
0762618405,7093,2,4,1,8,1,34,5,2,3,3,2,23389.65,15745.1,17859.55,6852.77,2695.41,195.65,1460.92
0762618406,7093,3,4,1,4,1,45,9,3,6,5,4,18518.19,12191.06,17675.6,7868.49,3005.3,254.34,800.75
0762618607,7093,2,4,1,6,2,27,4,1,3,2,2,38868.18,4859.99,19012.48,12291.26,1200.0,171.18,985.71
0762618608,7093,2,4,1,3,1,32,7,3,4,2,5,23104.91,17704.91,6466.75,3188.49,49.18,586.95,0.0
0762618609,7093,2,4,1,4,2,26,2,1,1,1,1,24821.87,557.7,5946.38,2288.54,0.0,0.0,990.0
0762618610,7093,2,4,1,3,1,41,5,2,3,5,0,39441.55,35893.73,12860.82,4654.22,0.0,52.82,1971.42
0762618611,7093,2,4,1,4,1,31,5,4,1,4,1,35889.8,31438.99,18102.72,7225.63,0.0,29.34,3600.0
0762618612,7093,2,4,1,6,1,32,5,3,2,3,2,30132.03,21009.8,13540.47,7444.13,0.0,9.78,990.0
0762618813,7093,1,4,1,3,1,65,1,1,0,1,0,20071.46,15620.65,28159.49,18584.87,0.0,58.69,6771.4
0762618814,7093,2,4,1,1,1,58,2,1,1,2,0,18567.52,17067.52,1419.49,809.98,0.0,0.0,0.0
0762618815,7093,3,4,1,3,1,47,6,2,4,4,2,11120.64,10220.64,13469.57,6492.78,1050.0,176.08,1563.22
0762618816,7093,2,4,1,3,1,42,6,4,2,3,3,80889.56,67266.88,63482.59,12329.85,1991.31,880.42,6779.49
0762618817,7093,2,4,1,6,1,30,5,3,2,2,3,12722.5,10622.94,7497.94,1028.56,3075.0,0.0,143.32
0762618818,7093,2,4,1,6,1,32,4,3,1,2,2,17665.06,14665.06,25948.99,13049.94,2283.0,273.91,8232.75
0762619302,7100,2,4,1,6,1,35,4,3,1,4,0,6645.08,3419.98,6366.15,4332.79,249.67,48.91,0.0
0762619303,7100,2,4,1,3,1,40,4,1,3,3,1,9679.62,3841.62,12475.88,10298.44,377.41,58.69,30.0
0762619304,7100,1,4,1,1,2,59,1,0,1,1,0,13562.67,0.0,1737.4,1349.96,0.0,58.69,0.0
0762619305,7100,3,4,1,5,1,23,4,2,2,3,1,7803.87,6932.91,2429.62,1504.24,26.9,9.78,362.9
0762619507,7100,3,4,1,6,1,63,5,2,3,5,0,10959.86,5024.33,5256.06,1928.49,0.0,0.0,1285.7
0762619508,7100,3,4,1,4,1,33,6,3,3,4,2,5541.75,3172.49,4179.36,2275.66,0.0,0.0,514.28
0762619509,7100,3,4,1,1,1,65,3,2,1,3,0,4703.38,2177.59,2021.82,1182.83,0.0,0.0,0.0
0762619510,7100,2,4,1,6,1,36,4,1,3,2,2,23922.3,22374.77,14073.75,9809.9,0.0,39.13,1642.38
0762619511,7100,2,4,1,1,1,78,2,1,1,2,0,14410.06,0.0,4042.31,2931.36,0.0,78.26,0.0
0762619512,7100,2,4,1,3,1,26,4,3,1,2,2,4559.98,3689.02,3101.1,2661.34,0.0,0.0,0.0
0762619713,7100,2,4,1,6,1,48,2,1,1,2,0,18029.49,2626.22,10876.38,4101.38,3934.42,0.0,1491.42
0762619714,7100,3,4,1,1,1,54,5,3,2,3,2,16328.83,7402.61,10088.25,3959.91,0.0,0.0,1817.14
0762619715,7100,2,4,1,6,2,38,4,1,3,2,2,13379.9,563.6,15254.23,6524.85,3321.14,0.0,2142.84
0762619716,7100,2,4,1,4,1,47,4,1,3,3,1,11559.33,5116.71,7604.97,3291.38,0.0,306.18,1885.71
0762619717,7100,3,4,1,1,2,58,7,1,6,3,4,21970.55,5311.47,13782.38,7817.04,0.0,567.38,2357.12
0762619718,7100,2,4,1,3,1,65,2,1,1,2,0,9072.77,3121.96,16662.74,7469.9,0.0,0.0,6535.68
0762619919,7100,2,4,1,3,1,78,3,1,2,3,0,16621.16,4986.19,18805.6,9719.91,0.0,313.03,771.42
0762619920,7100,2,4,1,3,1,54,6,2,4,5,1,14444.84,12846.5,22227.26,10259.88,0.0,1369.56,2065.42
0762619921,7100,2,4,1,6,1,27,3,1,2,2,1,24785.68,19991.23,3380.88,2545.66,0.0,0.0,329.45
0762619922,7100,3,4,1,4,1,82,7,4,3,6,1,62405.91,45855.97,46310.35,13255.6,1692.2,2924.97,2592.15
0762619923,7100,2,4,1,6,1,33,4,3,1,2,2,29202.94,21467.92,41952.23,5399.88,1918.39,12228.25,4213.88
0762619924,7100,3,4,1,1,2,48,6,4,2,4,2,12664.73,10342.15,12355.94,5830.63,0.0,0.0,4652.0
0762620201,7102,2,4,1,4,2,49,4,1,3,4,0,38691.05,32884.6,20465.76,12741.26,1050.96,136.95,1078.33
0762620202,7102,2,4,1,7,1,65,3,3,0,3,0,29527.87,23721.42,26084.01,19311.3,0.0,0.0,4246.97
0762620204,7102,3,4,1,6,2,36,4,0,4,2,2,48153.64,36741.74,30179.75,11725.58,1455.01,283.68,2755.57
0762620205,7102,2,4,1,6,1,35,4,2,2,4,0,50378.92,43120.86,39264.54,22178.42,1899.97,1242.36,4398.13
0762620407,7102,3,4,1,6,2,50,3,1,2,2,1,35566.08,18146.73,39349.79,29699.83,1530.17,68.47,2549.06
0762620408,7102,2,4,1,8,1,63,4,2,2,4,0,9048.91,9048.91,27251.38,16225.58,1741.92,224.99,1737.77
0762620409,7102,3,4,1,1,1,45,4,1,3,3,1,5111.4,5111.4,22644.49,13744.15,2089.04,146.73,933.17
0762620410,7102,2,4,1,7,1,34,3,2,1,3,0,19369.56,19369.56,27498.31,15968.4,1744.56,244.56,514.28
0762620411,7102,3,4,1,8,1,60,5,2,3,5,0,22716.15,11103.25,31264.42,22872.76,63.87,0.0,2809.65
0762620412,7102,2,4,1,1,1,70,3,1,2,2,1,18541.18,1027.17,7957.86,4422.77,1033.54,66.52,257.14
0762620613,7102,2,4,1,8,2,33,3,1,2,3,0,28313.09,23813.09,44436.89,24029.82,2940.0,0.0,2999.98
0762620614,7102,3,4,1,4,1,64,6,3,3,5,1,35196.35,18893.09,49339.58,16341.3,11277.39,723.89,10600.32
0762620615,7102,3,4,1,8,2,46,7,4,3,7,0,92910.46,48844.89,101447.44,33878.22,43278.26,0.0,8065.56
0762620616,7102,2,4,1,4,2,24,5,3,2,2,3,22340.16,18740.16,24306.58,14901.28,7042.17,0.0,1157.13
0762620617,7102,2,4,1,3,1,32,3,1,2,2,1,16772.94,15272.94,10247.55,7971.39,0.0,0.0,1388.56
0762620820,7102,3,4,1,4,1,46,5,3,2,4,1,37967.19,18639.34,33132.25,17241.26,1193.47,3989.31,5970.0
0762620821,7102,2,4,1,8,1,42,6,2,4,3,3,51933.06,24154.91,48298.26,25688.36,6106.55,916.6,7949.97
0762620822,7102,3,4,1,4,1,69,5,2,3,5,0,36762.69,1500.98,80770.85,25971.26,24781.3,3017.91,11822.02
0762620823,7102,3,4,1,8,2,37,6,1,5,4,2,23227.85,17326.22,40417.14,14695.58,2347.81,3683.12,4358.57
0762620824,7102,2,4,1,3,1,86,2,2,0,2,0,27268.49,4842.28,18936.86,11931.25,0.0,692.59,942.85
0762620824,7102,2,4,1,6,2,39,4,1,3,4,0,19443.87,14200.81,35692.47,16315.57,7197.39,1697.25,4071.4
0762621019,7108,2,4,1,4,1,46,4,3,1,4,0,36711.9,33808.68,22600.54,10671.28,48.91,410.86,8999.9
0762621021,7108,2,4,1,6,1,56,3,2,1,3,0,10405.84,1907.6,12835.71,5477.05,0.0,1530.96,2903.21
0762621022,7108,2,4,1,4,1,60,3,1,2,3,0,8075.19,6333.26,11472.1,8704.09,0.0,389.33,1190.32
0762621023,7108,2,4,1,3,1,45,2,1,1,2,0,25153.23,19536.13,18157.53,11429.74,0.0,557.6,2641.93
0762621024,7108,2,4,1,8,1,24,3,1,2,2,1,22951.86,15965.2,25384.03,10137.68,0.0,580.09,2337.09
0762621301,7108,2,4,1,4,2,29,3,1,2,2,1,39333.55,14309.02,29488.2,13268.35,3556.11,1858.68,2003.22
0762621302,7108,3,4,1,1,2,67,5,2,3,4,1,54589.51,38516.07,26872.71,14238.99,4804.88,0.0,880.64
0762621303,7108,2,4,1,6,2,37,3,2,1,2,1,29253.76,27802.15,14534.28,9218.47,558.0,0.0,2485.4
0762621305,7108,2,4,1,8,1,53,5,2,3,4,1,47755.48,12452.27,36713.36,17652.71,12193.53,0.0,4267.73
0762621607,7108,2,4,1,4,1,60,2,1,1,2,0,15575.39,14075.39,7218.58,5001.23,0.0,811.94,600.0
0762621608,7108,1,4,1,4,2,53,1,0,1,1,0,9942.78,0.0,2142.89,732.84,0.0,357.05,0.0
0762621609,7108,3,4,1,3,1,51,5,3,2,5,0,66714.91,61400.65,21277.73,10677.76,0.0,2024.97,6975.0
0762621610,7108,3,4,1,4,1,57,5,3,2,4,1,18246.87,16146.87,15126.83,7392.74,0.0,1027.17,5421.42
0762621611,7108,2,4,1,4,1,55,2,1,1,2,0,27228.18,25728.18,11272.48,6788.5,0.0,1124.98,2400.0
0762621611,7108,2,4,1,4,1,30,3,2,1,2,1,20323.82,18348.18,7315.26,5284.21,621.0,244.55,600.0
0762621612,7108,2,4,1,4,1,35,2,1,1,2,0,14803.27,11803.27,13659.41,8742.73,295.08,728.79,900.0
0762621813,7108,2,4,1,8,2,44,5,4,1,5,0,68990.12,61047.51,47324.2,14579.88,1242.38,0.0,23798.35
0762621814,7108,3,4,1,8,1,66,11,6,5,6,5,176424.48,114973.71,89864.98,31808.35,17092.29,3472.8,17095.08
0762621815,7108,2,4,1,7,1,21,2,1,1,2,0,56636.84,44508.3,33807.16,13776.3,2039.98,3179.33,3000.98
0762621816,7108,2,4,1,3,1,65,2,1,1,2,0,24249.84,11686.22,17748.49,7547.05,0.0,1956.51,4059.11
0762621817,7108,2,4,1,10,1,48,5,2,3,5,0,48063.92,6063.93,44440.53,14129.87,7920.0,371.73,10554.09
0762621818,7108,2,4,1,8,1,53,2,1,1,2,0,30330.48,24330.48,13421.25,11005.65,0.0,782.6,384.0
0762622201,7108,2,4,1,3,1,50,3,2,1,3,0,27380.05,25638.12,16534.33,10099.1,0.0,144.76,1664.51
0762622202,7108,2,4,1,3,1,70,2,1,1,2,0,24977.92,4272.52,14908.77,10362.7,0.0,35.21,840.0
0762622202,7108,3,4,1,5,2,49,4,1,3,2,2,25573.25,22242.85,12029.34,6582.77,0.0,53.8,420.0
0762622203,7108,2,4,1,8,1,43,3,2,1,2,1,30231.82,28780.21,19325.93,7572.72,0.0,2105.2,1788.38
0762622204,7108,3,4,1,8,1,54,6,2,4,6,0,54858.18,44505.48,24578.08,12091.95,4494.41,156.51,2523.86
0762622205,7108,2,4,1,6,1,50,5,4,1,2,3,21169.6,19137.35,20786.57,14451.28,0.0,214.22,145.16
0762622206,7108,1,4,1,3,1,80,1,1,0,1,0,22115.04,0.0,1819.33,0.0,0.0,0.0,812.9
0762622407,7108,3,4,1,3,1,51,6,3,3,5,1,16207.67,14756.06,28971.31,17041.94,2322.57,1565.2,3060.55
0762622408,7108,2,4,1,3,1,54,3,2,1,3,0,16967.56,15225.63,26446.52,21227.03,870.96,3374.99,290.32
0762622409,7108,2,4,1,6,1,27,4,3,1,2,2,13536.2,9347.27,15188.31,8414.93,0.0,5722.81,0.0
0762622410,7108,2,4,1,5,1,40,5,2,3,2,3,17227.87,11624.66,14247.66,11969.87,580.64,9.78,0.0
0762622411,7108,3,4,1,1,2,60,2,1,1,2,0,12807.5,10565.21,13127.75,9411.3,0.0,0.0,1833.17
0762622412,7108,1,4,1,5,1,20,1,1,0,1,0,14480.45,9684.78,20610.81,8672.06,0.0,0.0,998.7
0762622613,7108,2,4,1,8,1,32,2,1,1,2,0,22155.73,20655.73,10238.39,6563.45,29.5,586.95,600.0
0762622614,7108,2,4,1,5,1,52,2,1,1,2,0,21102.55,14331.13,23956.86,15955.54,300.14,215.2,2700.0
0762622615,7108,2,4,1,1,1,54,2,1,1,2,0,24008.13,12535.08,26562.12,16546.95,225.0,176.08,3985.7
0762622616,7108,2,4,1,1,1,48,3,2,1,2,1,13611.13,10611.13,17132.48,13795.53,0.0,176.08,1200.0
0762622617,7108,2,4,1,1,1,87,2,1,1,2,0,54510.95,0.0,13535.86,10889.89,0.0,66.51,0.0
0762622618,7108,4,4,1,5,2,52,3,2,1,3,0,17822.94,8921.31,13635.24,7727.0,405.0,0.0,2498.36
0762622919,7108,3,4,1,6,1,61,2,1,1,2,0,42626.91,37271.73,14330.81,6859.18,0.0,1741.29,0.0
0762622920,7108,2,4,1,6,2,48,2,0,2,2,0,15607.03,8285.86,12538.74,5933.42,0.0,0.0,780.0
0762622921,7108,2,4,1,3,1,48,4,1,3,3,1,29731.88,25377.05,17100.64,12252.78,804.0,1173.9,1433.3
0762622922,7108,2,4,1,1,1,68,2,1,1,2,0,93235.82,90332.6,20328.32,10902.68,1140.0,4754.34,1161.28
0762622923,7108,2,4,1,8,2,39,3,1,2,1,2,22449.18,18674.99,13914.51,11005.52,918.26,19.56,174.19
0762622924,7108,2,4,1,8,1,43,2,2,0,2,0,7901.81,5869.56,13758.97,8112.67,1231.29,0.0,1583.73
0762623019,7108,2,4,1,1,1,78,2,1,1,2,0,29088.79,11511.67,6885.28,2879.98,0.0,1736.4,1173.72
0762623020,7108,2,4,1,3,1,42,4,1,3,3,1,12982.09,6221.73,14042.03,10022.02,955.15,0.0,145.16
0762623021,7108,3,4,1,1,1,65,6,3,3,5,1,50920.77,45369.28,19410.36,5515.64,53.8,58.69,5142.85
0762623022,7108,3,4,1,3,1,39,6,4,2,5,1,47644.92,36564.08,36489.44,21651.27,942.91,1663.04,2284.71
0762623023,7108,3,4,1,3,1,52,6,3,3,5,1,67137.6,57540.29,31377.83,5579.91,0.0,1631.72,4702.06
0762623024,7108,2,4,1,6,1,29,3,2,1,2,1,19510.99,12858.24,9034.43,4345.63,366.84,119.33,2176.61
0762623301,7108,2,4,1,1,1,37,4,2,2,4,0,35522.16,34070.55,9443.87,5464.22,0.0,242.58,48.91
0762623302,7108,1,4,1,1,1,77,1,1,0,1,0,15280.1,1396.95,4310.09,3239.95,0.0,117.38,0.0
0762623303,7108,1,4,1,1,2,68,1,0,1,1,0,21036.43,3319.23,5620.34,3857.04,0.0,0.0,0.0
0762623304,7108,2,4,1,1,1,42,3,1,2,3,0,32642.31,16713.56,46416.37,6512.05,1730.52,26853.23,8202.83
0762623306,7108,2,4,1,1,1,58,2,1,1,2,0,17596.15,15273.57,10610.22,7984.16,0.0,1213.0,0.0
0762623507,7108,2,4,1,8,1,34,2,1,1,2,0,21948.84,17594.01,23066.61,8009.91,5913.74,0.0,7710.11
0762623508,7108,2,4,1,1,1,71,2,1,1,2,0,22431.23,3386.73,13556.76,6827.02,0.0,3913.03,1451.61
0762623509,7108,2,4,1,8,1,35,4,1,3,2,2,14610.05,8772.05,7351.35,3689.95,929.02,0.0,1741.93
0762623510,7108,2,4,1,8,1,32,4,1,3,2,2,15360.72,12340.74,12270.07,7032.76,682.25,0.0,2982.01
0762623511,7108,2,4,1,6,1,60,3,1,2,3,0,52163.54,49260.32,10374.69,4532.08,0.0,479.34,3147.77
0762623512,7108,2,4,1,6,1,62,2,1,1,2,0,12722.01,9818.79,14939.96,9584.91,0.0,0.0,3780.49
0762623813,7108,2,4,1,6,1,30,3,2,1,2,1,22745.9,21245.9,8695.0,4487.05,0.0,586.95,1500.0
0762623814,7108,3,4,1,3,1,50,8,3,5,7,1,30726.85,21195.72,16677.96,7540.62,1215.0,0.0,3085.7
0762623815,7108,3,4,1,4,2,48,3,1,2,3,0,13222.07,10124.25,10151.76,3844.21,0.0,244.55,3510.0
0762623816,7108,2,4,1,3,1,71,2,1,1,2,0,28423.66,10363.27,10308.03,3882.76,0.0,2484.77,0.0
0762623817,7108,2,4,1,5,1,26,3,2,1,2,1,31647.95,22497.04,15224.69,6454.19,1464.0,0.0,1980.0
0762623818,7108,2,4,1,1,1,78,3,2,1,3,0,28129.16,7424.26,24185.95,12162.74,375.0,2122.8,450.0
0762624019,7109,2,4,1,1,2,70,4,2,2,4,0,36883.08,28599.43,17768.66,5978.49,780.0,2827.16,3730.57
0762624020,7109,2,4,1,6,1,43,8,4,4,5,3,18674.1,17512.81,16719.4,9141.37,1694.59,958.68,2540.27
